Date,Close,High,Low,Open,Volume
2011-06-02,0.43664228916168213,0.4426017168166182,0.43137049197828314,0.4393928110478304,607592000
2011-06-03,0.42311903834342957,0.435496306538119,0.4210561739728776,0.4315997697694139,549300000
2011-06-06,0.4141799807548523,0.42632803134812364,0.4137215420985128,0.422431494035813,435988000
2011-06-07,0.41395077109336853,0.41968098119346114,0.4121170983965795,0.4173888971534241,433956000
2011-06-08,0.4027194678783417,0.41440910523433006,0.39951056174961136,0.41188782965426823,569288000
2011-06-09,0.39813536405563354,0.4034071626699073,0.38369522952916074,0.4024903400082059,741632000
2011-06-10,0.3924051523208618,0.4013442961887648,0.38919621837194934,0.3988229928948905,493548000
2011-06-13,0.38965463638305664,0.39744771053053735,0.38690411390860957,0.392405131533709,574760000
2011-06-14,0.39286354184150696,0.4015734658996382,0.39125908861801306,0.3930927611550609,534576000
2011-06-15,0.3843829333782196,0.3898839250434719,0.37636061060370757,0.3875918406289832,935916000
2011-06-16,0.37108877301216125,0.3905715158654506,0.3655877819098246,0.38461208606808694,1024908000
2011-06-17,0.3623787462711334,0.37567286358368984,0.3509183285780239,0.3754436443003112,1467884000
2011-06-20,0.35802391171455383,0.36673383738088666,0.35527338873922787,0.3591699538463397,745960000
2011-06-21,0.36581701040267944,0.36856753355185246,0.3559610419816132,0.35939916859427806,704276000
2011-06-22,0.36077433824539185,0.36810900101881505,0.3600867076333034,0.3632956413817848,651720000
2011-06-23,0.3715471923351288,0.3740684684073271,0.3529812731923025,0.35619020727118755,744024000
2011-06-24,0.36077433824539185,0.37292238797963984,0.35848225442096,0.369713481554953,529052000
2011-06-27,0.3532105088233948,0.36306647620272725,0.34060401858560785,0.36077439203654754,1142152000
2011-06-28,0.3552733063697815,0.35939906255242193,0.35068913890546843,0.353210441940358,692200000
2011-06-29,0.36077433824539185,0.36444168329400073,0.34518816277449604,0.3575654044969105,960544000
2011-06-30,0.36535853147506714,0.369255068784661,0.35619019553541265,0.36169118616968676,652300000
2011-07-01,0.37017199397087097,0.3715472555707129,0.35802394091827366,0.3653586056952261,540804000
2011-07-05,0.36398327350616455,0.37315160884198506,0.3607743397443506,0.3697134830910524,535296000
2011-07-06,0.35916998982429504,0.36444178962334484,0.35481501289299194,0.36375415881063355,529580000
2011-07-07,0.36054521799087524,0.3628373024450424,0.3541273760544469,0.3610036567407503,986136000
2011-07-08,0.3536688983440399,0.35802387438503264,0.3506891836473179,0.3555025710284686,619516000
2011-07-11,0.34129151701927185,0.34839698610994435,0.34037469463766995,0.34702175253754153,714388000
2011-07-12,0.33670756220817566,0.3428962128090884,0.3309773504101492,0.33968727780791047,867604000
2011-07-13,0.3360198438167572,0.34358372688502303,0.33281093697509195,0.3412916427627484,634368000
2011-07-14,0.3227258026599884,0.33945802492463406,0.32112134897955447,0.3373951598103336,1088996000
2011-07-15,0.3231840431690216,0.3266221680903764,0.3165370125839175,0.3245593040670787,827736000
2011-07-18,0.3163078725337982,0.3224964934771881,0.3121821161302733,0.32066284825232805,818200000
2011-07-19,0.32593464851379395,0.3266222518152917,0.31722469702514533,0.31722469702514533,602224000
2011-07-20,0.32180893421173096,0.32891437873976354,0.32089208415005677,0.3270807332640123,662956000
2011-07-21,0.3369365930557251,0.3392286764922574,0.3174538565214108,0.32226724266764456,1143420000
2011-07-22,0.34381288290023804,0.3449589247502871,0.3355613706503675,0.3399163460748298,737192000
2011-07-25,0.3383118510246277,0.33991633140448346,0.33349849185643565,0.3385410703142619,566920000
2011-07-26,0.3300604820251465,0.33693673523638673,0.3252470938477578,0.3286852204533779,698276000
2011-07-27,0.3176831305027008,0.3270806851403493,0.3167662805759235,0.3254762045994377,652212000
2011-07-28,0.31699544191360474,0.32364247287904746,0.3114944253303998,0.31653703069595174,648176000
2011-07-29,0.31699544191360474,0.31997515581403374,0.31218205581877406,0.31378650874245445,677656000
2011-08-01,0.3339569568634033,0.3348737795219222,0.32157968703062123,0.32433018232997407,1019620000
2011-08-02,0.33051878213882446,0.3525227959344546,0.33051878213882446,0.3316648239547679,1356432000
2011-08-03,0.33945798873901367,0.34060403086341506,0.32799756749499953,0.3312065018376032,765236000
2011-08-04,0.30713951587677,0.33326928640978865,0.30713951587677,0.33326928640978865,979732000
2011-08-05,0.29682520031929016,0.3181416178326074,0.2888029049927691,0.31424507985305744,1270588000
2011-08-08,0.2734457850456238,0.2924701089442634,0.2716121129678451,0.2823849261783745,1084180000
2011-08-09,0.29636678099632263,0.29682519239512567,0.27505039137587733,0.2787177098901021,1329832000
2011-08-10,0.2828434109687805,0.29590831084535285,0.28123895772963153,0.2876567980100224,1140052000
2011-08-11,0.307368665933609,0.3114944214891884,0.28284335186802767,0.28284335186802767,1078792000
2011-08-12,0.29522064328193665,0.3406039308738204,0.2904072568429755,0.3401455196233935,3195784000
2011-08-15,0.3064520061016083,0.3071396369463343,0.29659603685734515,0.29820049061250337,864152000
2011-08-16,0.29774197936058044,0.3071395339997693,0.2922409617703987,0.3030137776380816,716868000
2011-08-17,0.29361629486083984,0.30370148258260343,0.28971975685816354,0.298658875059821,553328000
2011-08-18,0.2736751437187195,0.28307270082731817,0.27046620911694835,0.2803222049713728,802564000
2011-08-19,0.2688616216182709,0.2839893822799274,0.2670279495193143,0.26909084087706103,761332000
2011-08-22,0.2736751437187195,0.279634574176436,0.2706954284898612,0.27642563957466487,611876000
2011-08-23,0.3032430112361908,0.30347223058032347,0.2798637310865915,0.28032216977485686,938312000
2011-08-24,0.29888808727264404,0.30347225594810967,0.2910949841300722,0.3025554331425368,687500000
2011-08-25,0.286052405834198,0.2982004583646359,0.2855939944285552,0.292928658890242,690968000
2011-08-26,0.29820045828819275,0.3011801734098081,0.27986375615297526,0.2849063635851555,732660000
2011-08-29,0.30622267723083496,0.30736871912104224,0.2995756451971505,0.30668111584595303,601528000
2011-08-30,0.3135574162006378,0.3160786923589284,0.30209696818334186,0.3041598603024504,684760000
2011-08-31,0.3050766587257385,0.3190583817875288,0.302555382768295,0.31584947517849304,705808000
2011-09-01,0.30438902974128723,0.3158494769084029,0.3041598377386986,0.3092024170049999,762312000
2011-09-02,0.29613763093948364,0.3016386231525452,0.29384551897293637,0.2975128653308469,471356000
2011-09-06,0.30209699273109436,0.30278462349333923,0.2837603181314992,0.2865108138566784,696248000
2011-09-07,0.32662221789360046,0.3355613604464327,0.31768310266456046,0.32662221789360046,1606620000
2011-09-08,0.3250178396701813,0.33120648875656716,0.3197460406413851,0.3234133862241473,880164000
2011-09-09,0.31814152002334595,0.33097719952910554,0.31539102507890965,0.3222672761018967,869828000
2011-09-12,0.32570555806159973,0.32845605432719926,0.313786695370992,0.313786695370992,916480000
2011-09-13,0.3330400884151459,0.33464456896428524,0.32341334173928327,0.3284559207291356,853836000
2011-09-14,0.35023078322410583,0.3545857594008463,0.3415208581944226,0.34175007753354497,1547192000
2011-09-15,0.3552733063697815,0.35985750115788795,0.3520644000742797,0.358023828707404,752908000
2011-09-16,0.3543565571308136,0.3690259124463124,0.3525228843009014,0.3559610106105622,1391588000
2011-09-19,0.3470218777656555,0.3509184152792702,0.3380827333621652,0.3483971118343324,968204000
2011-09-20,0.3380827009677887,0.3527520542280074,0.3364782477128354,0.3513767929673072,792436000
2011-09-21,0.33166489005088806,0.34587580593586226,0.33143567071250235,0.33991640369960735,715252000
2011-09-22,0.30966076254844666,0.31905831575303467,0.3037013618902363,0.31859990452144776,1314632000
2011-09-23,0.31607866287231445,0.3250178065735992,0.30599350453238855,0.3078271771370466,1011440000
2011-09-26,0.31676626205444336,0.32089201817421975,0.3025553485963628,0.3199751956248441,972124000
2011-09-27,0.3172246217727661,0.32753902405777385,0.3147033465098523,0.32478852953287307,781388000
2011-09-28,0.30759790539741516,0.3259346009954519,0.3025553270867558,0.31791228130167837,1236532000
2011-09-29,0.3000340461730957,0.3183707431097773,0.29224094519334226,0.31309894513131326,866416000
2011-09-30,0.28673994541168213,0.29682510242360954,0.2862815068280374,0.29522064935222914,677784000
2011-10-03,0.27069535851478577,0.29201177102849923,0.27069535851478577,0.28307262765270375,949896000
2011-10-04,0.2956790626049042,0.2956790626049042,0.26290223378575006,0.26404827560500194,1361548000
2011-10-05,0.30622267723083496,0.30897319962636755,0.2890320488777262,0.29499145031252755,856708000
2011-10-06,0.3183707594871521,0.3192875820854418,0.3073687243649094,0.3078271629878487,773192000
2011-10-07,0.3243301510810852,0.3291435378840348,0.313098951639261,0.31974598358257844,806976000
2011-10-10,0.33877032995224,0.33877032995224,0.3291435558217009,0.3298311864487101,534376000
2011-10-11,0.3351030647754669,0.34152090661911166,0.33395702256495186,0.33601988761435836,816080000
2011-10-12,0.33487364649772644,0.34174992300029156,0.33464445458603836,0.3415207037648181,612064000
2011-10-13,0.3543565571308136,0.3550441878575056,0.33235253781946494,0.3332693605725215,854832000
2011-10-14,0.36031606793403625,0.3642126064954957,0.3516061405283118,0.36054526001188375,702452000
2011-10-17,0.34243762493133545,0.3561901545834554,0.34060395248946657,0.3561901545834554,611780000
2011-10-18,0.3548147976398468,0.35573164727517687,0.3385409966815432,0.34060386054441055,590916000
2011-10-19,0.3477094769477844,0.36146200873540424,0.34679265424638195,0.3552733598676462,557568000
2011-10-20,0.33028972148895264,0.3396872798229858,0.3172248166529052,0.33831201805377914,990308000
2011-10-21,0.33189404010772705,0.3399163607276836,0.3263930499198762,0.3344153432160386,628428000
2011-10-24,0.34427133202552795,0.34954313058010666,0.3325816929403228,0.33326932359071065,535256000
2011-10-25,0.33120644092559814,0.34220844876123807,0.3305188103126592,0.3394579263094822,577996000
2011-10-26,0.3351030647754669,0.33945801424590355,0.325476288348099,0.3376243685681207,503116000
2011-10-27,0.34954315423965454,0.35298128040051435,0.33968718711376356,0.3474802894726578,577732000
2011-10-28,0.357565313577652,0.36077424651018786,0.34564648618600274,0.34656330855313444,490156000
2011-10-31,0.33922871947288513,0.3481678624022336,0.33922871947288513,0.3461049706537101,519984000
2011-11-01,0.3222672641277313,0.32776825381220903,0.3190583307086262,0.32685143130606,790824000
2011-11-02,0.31676626205444336,0.3270806660157809,0.3101192302619874,0.325476185568684,961608000
2011-11-03,0.33579057455062866,0.33647820509388215,0.3117236694795069,0.3202043733161887,749372000
2011-11-04,0.33968719840049744,0.34083324049219677,0.32753914676372514,0.3328109458503017,654840000
2011-11-07,0.3378535509109497,0.3428961583514062,0.33006047503282737,0.3371659201396328,613536000
2011-11-08,0.34564658999443054,0.347709454601913,0.3367074462731499,0.34220846409942934,549728000
2011-11-09,0.3282267451286316,0.3419792488733734,0.32685148382463897,0.3376243002837236,532244000
2011-11-10,0.33166489005088806,0.33968718436122164,0.3234133764021688,0.33624905822822154,990484000
2011-11-11,0.343354731798172,0.34610522885768946,0.3224967160690413,0.3410626463612718,1751560000
2011-11-14,0.33670756220817566,0.34679275136698534,0.33579073925001346,0.34335462428816943,500292000
2011-11-15,0.34106239676475525,0.34358367250593547,0.3325816649955486,0.3334985148936272,505660000
2011-11-16,0.3341860771179199,0.34358363030720984,0.3330400353789231,0.33464451567255094,512420000
2011-11-17,0.3222672641277313,0.33441531261506063,0.31630783586638733,0.3334984901089116,657504000
2011-11-18,0.3192875385284424,0.32410092482231023,0.31584941326819127,0.32410092482231023,501352000
2011-11-21,0.3353322744369507,0.33854118160395263,0.30943168844074537,0.3142450765150492,1330788000
2011-11-22,0.34564658999443054,0.34748026260319037,0.33716585759439094,0.33899953020315077,1287480000
2011-11-23,0.33097726106643677,0.34450057365359116,0.3307480417268689,0.3419792702135359,825340000
2011-11-25,0.32180893421173096,0.3341861777920449,0.32089208415005677,0.3266222945712759,406620000
2011-11-28,0.3399164080619812,0.3449589876570033,0.3323525250075491,0.3323525250075491,690616000
2011-11-29,0.34174996614456177,0.3461049135780657,0.3362489497127902,0.33945785547181534,623440000
2011-11-30,0.3582530617713928,0.35916991176367735,0.34908472579132693,0.35206444044960766,730324000
2011-12-01,0.36260804533958435,0.36352486802724626,0.3536689011777939,0.35527335454310077,529760000
2011-12-02,0.36031606793403625,0.36787995297910764,0.356877940852077,0.3665046912168019,546464000
2011-12-05,0.3548147976398468,0.36673365163263666,0.3518350841416493,0.36627524047686455,644696000
2011-12-06,0.3497723639011383,0.3575654387205879,0.34610501850151665,0.3568778353664813,573832000
2011-12-07,0.3477094769477844,0.3502307803623375,0.340374813365172,0.34748028493433253,510016000
2011-12-08,0.33670756220817566,0.3500016590443581,0.33556151984857036,0.34427144724633163,491488000
2011-12-09,0.3415206968784332,0.3442711910297274,0.3296018433498505,0.33418600937660237,555840000
2011-12-12,0.3330400884151459,0.3355613915719694,0.32685146750379096,0.33418613033664846,573208000
2011-12-13,0.3238716423511505,0.34152070376927723,0.3218087785270038,0.33739494879719845,516596000
2011-12-14,0.3112652897834778,0.3229549282325876,0.30782716404242133,0.3211212557059319,636020000
2011-12-15,0.3085148334503174,0.31860002084641253,0.3078272300137794,0.31653715588919784,435148000
2011-12-16,0.30966076254844666,0.3169954515489985,0.308285528853686,0.3110360235669977,619116000
2011-12-19,0.30163857340812683,0.31470347557622036,0.3004925312757537,0.31103612982310647,463276000
2011-12-20,0.3185999393463135,0.3197459812124451,0.3085147545300793,0.3085147545300793,445208000
2011-12-21,0.3144741952419281,0.3202044047926742,0.30828557439188115,0.31676627906222654,548424000
2011-12-22,0.3279975652694702,0.3289143880332507,0.31539110198659204,0.31539110198659204,576560000
2011-12-23,0.3247887194156647,0.3300605196093456,0.32203819595892363,0.3296020808173524,248948000
2011-12-27,0.3222672641277313,0.32730984255913453,0.32135041429779054,0.3234133059223135,195712000
2011-12-28,0.3142450451850891,0.32295497032918064,0.3140158258429559,0.32226733962657905,233960000
2011-12-29,0.3202044665813446,0.32089209732488255,0.3128698024058054,0.31745397093099237,211112000
2011-12-30,0.3176831305027008,0.32249649015405196,0.31722469187741487,0.3190583644071749,186956000
2012-01-03,0.32180893421173096,0.330060448147806,0.321121303496425,0.32776833665551974,468044000
2012-01-04,0.32547619938850403,0.3268514605947545,0.319058359298992,0.322038073696672,347372000
2012-01-05,0.337165892124176,0.338770372898531,0.32249653707557746,0.3238717985039393,563548000
2012-01-06,0.3332693576812744,0.3371658953336594,0.32937282002888935,0.33693670330928316,533252000
2012-01-09,0.3332693576812744,0.3396871988683903,0.3309772734947186,0.3334985770294495,508244000
2012-01-10,0.33189404010772705,0.3385410995188238,0.3296019563088235,0.33831188020941577,546328000
2012-01-11,0.32524704933166504,0.33189408226324024,0.3238717879481265,0.32891436748143843,484272000
2012-01-12,0.3231840431690216,0.3261637568989534,0.31607857406870643,0.3259345649651359,652364000
2012-01-13,0.3147033751010895,0.32157962569995246,0.3130989220927796,0.320891995175308,504300000
2012-01-17,0.3098900020122528,0.31951677512161386,0.3094315907508052,0.31951677512161386,627176000
2012-01-18,0.3204336166381836,0.3229549197112838,0.3142449959323303,0.3158494491043969,632676000
2012-01-19,0.3289143145084381,0.3293727531116493,0.31974597962490603,0.3231841052062306,608312000
2012-01-20,0.32593464851379395,0.3323524888102016,0.324788606579571,0.3284559243748075,546272000
2012-01-23,0.33487364649772644,0.3351028657331999,0.3220379704344901,0.32616372540651506,562792000
2012-01-24,0.34243762493133545,0.34381288609368543,0.3323524674867465,0.3325816594646094,730920000
2012-01-25,0.34037482738494873,0.34129165012411444,0.3236425801428862,0.3332693555231193,1274152000
2012-01-26,0.337165892124176,0.34931397098584255,0.3353322466514249,0.3454174060467501,799672000
2012-01-27,0.34174996614456177,0.3435836109646968,0.33235241348432,0.3351029080383114,449996000
2012-01-30,0.33922871947288513,0.3408331726169856,0.3307479878241663,0.3357905938824726,399076000
2012-01-31,0.3385411500930786,0.34037482287089044,0.3325817203961397,0.3401456035272396,357900000
2012-02-01,0.3422084450721741,0.34610498207176355,0.3376242774670584,0.34243763705815333,428020000
2012-02-02,0.3550441861152649,0.35641942023810136,0.34060402289699016,0.3440421765135786,696236000
2012-02-03,0.36260804533958435,0.3655877600601812,0.3596283306189875,0.3603159612966325,495232000
2012-02-06,0.3598575294017792,0.36123276335473414,0.3566485955306266,0.36077435203708247,278868000
2012-02-07,0.36077433824539185,0.3628372027578628,0.35435649807222364,0.3603159269452644,410296000
2012-02-08,0.3738391399383545,0.38094458153782074,0.35894057165995386,0.36077424370374067,847612000
2012-02-09,0.37361010909080505,0.38048636222972637,0.3729224783121527,0.3784234972175704,561944000
2012-02-10,0.3644416630268097,0.3713179141177059,0.362378771305265,0.3699426529700095,440268000
2012-02-13,0.37017199397087097,0.3749853822465158,0.3626081098193442,0.37361012064667387,610668000
2012-02-14,0.3722347915172577,0.3754437255601343,0.36696299277265804,0.3701719268155347,453756000
2012-02-15,0.37063026428222656,0.3873625071890521,0.3697134417806048,0.375672870012521,1110856000
2012-02-16,0.3770480453968048,0.38002775905149444,0.34381281133915875,0.34518807220248854,1888588000
2012-02-17,0.36329564452171326,0.37979864273549785,0.35985751875535,0.3772773669011083,1020360000
2012-02-21,0.3651294410228729,0.37406856012071965,0.3623789176169472,0.3630665484684286,518176000
2012-02-22,0.36260804533958435,0.37223479285522265,0.3621496339957534,0.36329567601722934,492432000
2012-02-23,0.36467093229293823,0.36673382445170555,0.3575654603968487,0.3632956981775588,323968000
2012-02-24,0.361920565366745,0.36627554325605755,0.3603161113333387,0.36581710439753423,366668000
2012-02-27,0.3545857071876526,0.35894065539932374,0.3495431010598729,0.35733620223311824,745268000
2012-02-28,0.35137680172920227,0.35871149220410625,0.3477094564917503,0.35458573564292173,699884000
2012-02-29,0.34725096821784973,0.35848219344135546,0.3470217762686699,0.35252276558204304,689196000
2012-03-01,0.34954315423965454,0.3536689110974459,0.3472510701324147,0.34862633152627776,449944000
2012-03-02,0.3525228798389435,0.35756545956452784,0.34839712285481134,0.34839712285481134,684076000
2012-03-05,0.34060409665107727,0.35068928568804314,0.33808281988468947,0.3500016548158265,514848000
2012-03-06,0.3373950719833374,0.33945793656065554,0.33143564292295896,0.33670744134963293,471400000
2012-03-07,0.33945798873901367,0.3408332502178152,0.3346446282108075,0.3392287967084131,441984000
2012-03-08,0.34060409665107727,0.3440422510121604,0.3385412313582323,0.3403749045762083,430852000
2012-03-09,0.33968719840049744,0.34404217474323406,0.3378535255890188,0.3415208712119761,367836000
2012-03-12,0.33441534638404846,0.3433544896787318,0.3334985237853194,0.34106240585811465,299948000
2012-03-13,0.33899950981140137,0.3408331823098607,0.33418612291841976,0.335790603431943,553288000
2012-03-14,0.3293727934360504,0.33968717144279104,0.32822675143530144,0.3389995407775823,735708000
2012-03-15,0.3341860771179199,0.3360197493650729,0.32914349893109207,0.33028954067008887,382380000
2012-03-16,0.3346445560455322,0.3360197899039684,0.3325816642721875,0.3344153367405627,428340000
2012-03-19,0.3355613648891449,0.338082667845482,0.3339569117913815,0.3364782147477186,405400000
